Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
27,Lonzo Ball,PG,23,NOP,55,55,31.8,5.3,12.7,0.414,3.1,8.3,0.378,2.1,4.5,0.482,0.537,0.9,1.2,0.781,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,14.6,balllo01
28,Mo Bamba,C,22,ORL,46,5,15.8,3.1,6.5,0.472,0.8,2.6,0.322,2.3,4,0.568,0.535,1,1.4,0.682,1.7,4.1,5.8,0.8,0.3,1.3,0.8,1.9,8,bambamo01
29,Desmond Bane,SG,22,MEM,68,17,22.3,3.4,7.3,0.469,1.7,4,0.432,1.7,3.4,0.513,0.586,0.6,0.7,0.816,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8,9.2,banede01
30,Harrison Barnes,PF,28,SAC,58,58,36.2,5.5,11.1,0.497,1.7,4.4,0.391,3.8,6.7,0.567,0.575,3.4,4.1,0.83,1.1,5.5,6.6,3.5,0.7,0.2,1.6,1.3,16.1,barneha02
31,RJ Barrett,SG,20,NYK,72,72,34.9,6.5,14.7,0.441,1.7,4.3,0.401,4.8,10.4,0.457,0.499,2.9,3.8,0.746,0.9,4.8,5.8,3,0.7,0.3,1.9,2.6,17.6,barrerj01
32,Will Barton,SF,30,DEN,56,52,31,4.6,10.9,0.426,1.8,4.6,0.381,2.9,6.3,0.459,0.507,1.7,2.2,0.785,0.7,3.3,4,3.2,0.9,0.4,1.7,1.7,12.7,bartowi01
33,Keita Bates-Diop,SF,25,SAS,30,0,8.2,1,2.2,0.448,0.2,0.6,0.294,0.8,1.7,0.5,0.485,0.5,0.7,0.667,0.3,1.3,1.6,0.4,0.4,0.2,0.2,0.4,2.6,bateske01
34,Nicolas Batum,SF,32,LAC,67,38,27.4,2.9,6.1,0.464,1.6,4.1,0.404,1.2,2.1,0.579,0.597,0.7,0.9,0.828,0.7,4,4.7,2.2,1,0.6,0.8,1.5,8.1,batumni01
35,Aron Baynes,C,34,TOR,53,31,18.5,2.5,5.7,0.441,0.5,1.9,0.262,2,3.8,0.532,0.485,0.5,0.8,0.707,1.6,3.5,5.2,0.9,0.3,0.4,0.9,2.2,6.1,baynear01
36,Kent Bazemore,SF,31,GSW,67,18,19.9,2.6,5.9,0.449,1.1,2.7,0.408,1.5,3.1,0.486,0.545,0.8,1.2,0.692,0.4,3,3.4,1.6,1,0.5,1.2,2.4,7.2,bazemke01
37,Darius Bazley,PF,20,OKC,55,55,31.2,5,12.5,0.396,1.5,5.2,0.29,3.5,7.3,0.47,0.456,2.3,3.2,0.702,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7,bazleda01
38,Bradley Beal,SG,27,WAS,60,60,35.8,11.2,23,0.485,2.2,6.2,0.349,9,16.8,0.535,0.532,6.8,7.7,0.889,1.2,3.5,4.7,4.4,1.2,0.4,3.1,2.3,31.3,bealbr01
39,Malik Beasley,SG,24,MIN,37,36,32.8,7.1,16.2,0.44,3.5,8.7,0.399,3.7,7.5,0.487,0.547,1.8,2.2,0.85,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,19.6,beaslma01
40,Jordan Bell,C,26,TOT,6,1,13.7,1.2,3.7,0.318,0,0.3,0,1.2,3.3,0.35,0.318,0.2,0.3,0.5,1.2,2.8,4,1.2,0.5,0.8,0.7,1.2,2.5,belljo01
40,Jordan Bell,C,26,WAS,5,1,13.4,1.4,4,0.35,0,0.4,0,1.4,3.6,0.389,0.35,0,0,,1.2,2.6,3.8,1,0.6,0.6,0.6,1,2.8,belljo01
40,Jordan Bell,C,26,GSW,1,0,15,0,2,0,0,0,,0,2,0,0,1,2,0.5,1,4,5,2,0,2,1,2,1,belljo01
41,DeAndre' Bembry,SF,26,TOR,51,12,19.1,2.3,4.5,0.513,0.3,1,0.264,2,3.4,0.589,0.544,0.9,1.3,0.682,0.6,2.2,2.9,2.1,1,0.4,1.4,1.7,5.7,bembrde01
42,Dāvis Bertāns,PF,28,WAS,57,7,25.7,3.4,8.4,0.404,3,7.5,0.395,0.4,0.9,0.48,0.581,1.8,2,0.87,0.3,2.6,2.9,0.9,0.6,0.2,0.6,2.4,11.5,bertada01
43,Patrick Beverley,PG,32,LAC,37,34,22.5,2.5,5.9,0.423,1.5,3.8,0.397,1,2.1,0.468,0.55,1,1.2,0.8,0.8,2.4,3.2,2.1,0.8,0.8,0.9,2.9,7.5,beverpa01
44,Saddiq Bey,SF,21,DET,70,53,27.3,4,9.9,0.404,2.5,6.6,0.38,1.5,3.3,0.45,0.53,1.8,2.1,0.844,0.6,3.9,4.5,1.4,0.7,0.2,0.9,1.6,12.2,beysa01
45,Tyler Bey,SF,22,DAL,18,0,3.9,0.4,1.2,0.318,0.1,0.2,0.25,0.3,1,0.333,0.341,0.2,0.3,0.6,0.4,0.6,1.1,0.2,0,0.1,0.2,0.3,1,beyty01
46,Khem Birch,C,28,TOT,67,22,22.8,2.8,5.7,0.497,0.2,0.8,0.25,2.6,4.9,0.537,0.514,1.4,1.9,0.705,2.6,3.2,5.8,1.3,0.7,0.7,0.7,1.7,7.2,birchkh01
46,Khem Birch,C,28,ORL,48,5,19.8,2,4.4,0.45,0.1,0.4,0.19,1.9,3.9,0.479,0.459,1.3,1.8,0.741,2.4,2.6,5.1,1.1,0.7,0.6,0.5,1.4,5.3,birchkh01
46,Khem Birch,C,28,TOR,19,17,30.4,5,9,0.556,0.5,1.6,0.29,4.5,7.4,0.614,0.582,1.5,2.3,0.636,3,4.6,7.6,1.9,0.8,1.2,1.1,2.4,11.9,birchkh01
47,Goga Bitadze,C,21,IND,45,3,12.5,1.8,4.3,0.428,0.4,1.8,0.253,1.4,2.6,0.548,0.479,1,1.4,0.738,1.3,2,3.3,0.8,0.2,1.3,0.4,2.1,5.1,bitadgo01
48,Bismack Biyombo,C,28,CHO,66,36,20.4,2.2,3.7,0.587,0,0,0,2.2,3.7,0.589,0.587,0.7,1.6,0.448,2.1,3.2,5.3,1.2,0.3,1.1,1.1,2.1,5,biyombi01
49,Nemanja Bjelica,PF,32,TOT,37,3,16.1,2.4,5.3,0.454,0.7,2.3,0.318,1.7,3,0.559,0.523,1,1.4,0.725,0.8,2.6,3.4,1.9,0.4,0.1,0.9,1.8,6.5,bjeline01
49,Nemanja Bjelica,PF,32,SAC,26,1,16.9,2.7,5.8,0.46,0.7,2.2,0.293,2,3.5,0.565,0.517,1.2,1.6,0.762,0.9,2.9,3.8,1.9,0.3,0.1,1.1,1.8,7.2,bjeline01
49,Nemanja Bjelica,PF,32,MIA,11,2,14.2,1.8,4.2,0.435,0.9,2.5,0.37,0.9,1.7,0.526,0.543,0.5,0.8,0.556,0.5,2,2.5,1.8,0.6,0.3,0.5,1.8,5,bjeline01
50,Eric Bledsoe,SG,31,NOP,71,70,29.7,4.3,10.3,0.421,1.7,5,0.341,2.6,5.3,0.496,0.503,1.9,2.7,0.687,0.4,3,3.4,3.8,0.8,0.3,1.6,1.6,12.2,bledser01
51,Keljin Blevins,SF,25,POR,17,0,4.4,0.3,1.2,0.25,0.1,0.5,0.25,0.2,0.7,0.25,0.3,0,0,,0.2,0.4,0.6,0.2,0.1,0,0.3,0.5,0.7,blevike01
52,Bogdan Bogdanović,SG,28,ATL,44,27,29.7,6.1,12.8,0.473,3.3,7.6,0.438,2.8,5.3,0.522,0.602,0.9,1,0.909,0.5,3.2,3.6,3.3,1.1,0.3,1.2,2.3,16.4,bogdabo01
53,Bojan Bogdanović,SF,31,UTA,72,72,30.8,5.6,12.8,0.439,2.5,6.4,0.39,3.1,6.4,0.487,0.536,3.2,3.7,0.879,0.6,3.3,3.9,1.9,0.6,0.1,1.8,1.6,17,bogdabo02
54,Bol Bol,PF,21,DEN,32,2,5,0.8,1.8,0.431,0.3,0.8,0.375,0.5,1.1,0.471,0.509,0.3,0.5,0.667,0,0.8,0.8,0.2,0.1,0.3,0.4,0.4,2.2,bolbo01
55,Marques Bolden,C,22,CLE,6,0,4.8,0.2,0.5,0.333,0,0,,0.2,0.5,0.333,0.333,0.8,1.3,0.625,0.5,0.5,1,0,0.3,0.3,0.3,0,1.2,boldema01
56,Jordan Bone,PG,23,ORL,14,0,14,1.6,3.9,0.426,0.7,2.3,0.313,0.9,1.6,0.591,0.519,0,0,,0.3,1.4,1.7,1.3,0.1,0,0.2,0.8,4,bonejo01
57,Isaac Bonga,SF,21,WAS,40,8,10.8,0.8,2,0.37,0.3,1.2,0.277,0.4,0.9,0.5,0.451,0.1,0.2,0.625,0.5,1.2,1.7,0.6,0.3,0.2,0.6,1.6,2,bongais01
58,Devin Booker,SG,24,PHO,67,67,33.9,9.3,19.2,0.484,1.9,5.5,0.34,7.4,13.7,0.543,0.533,5.1,5.9,0.867,0.5,3.7,4.2,4.3,0.8,0.2,3.1,2.7,25.6,bookede01
59,Chris Boucher,C,28,TOR,60,14,24.2,4.8,9.3,0.514,1.5,3.9,0.383,3.3,5.4,0.609,0.595,2.5,3.2,0.788,2,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6,bouchch01
60,Brian Bowen,SF,22,IND,6,0,2.5,0.2,0.7,0.25,0,0.2,0,0.2,0.5,0.333,0.25,0.2,0.2,1,0,0.5,0.5,0,0,0,0,0.2,0.5,bowenbr02
61,Avery Bradley,SG,30,TOT,27,6,22.3,2.4,6.3,0.374,1.2,3.7,0.327,1.1,2.6,0.443,0.471,0.4,0.6,0.8,0.3,1.8,2.1,1.7,0.8,0.1,1,2,6.4,bradlav01
61,Avery Bradley,SG,30,MIA,10,1,21.1,3.1,6.6,0.47,1.6,3.8,0.421,1.5,2.8,0.536,0.591,0.7,0.9,0.778,0.2,1.6,1.8,1.4,0.7,0.1,0.9,2.6,8.5,bradlav01
61,Avery Bradley,SG,30,HOU,17,5,23,1.9,6.2,0.314,1,3.7,0.27,0.9,2.5,0.381,0.395,0.3,0.4,0.833,0.4,1.9,2.3,1.9,0.8,0.1,1.1,1.7,5.2,bradlav01
62,Tony Bradley,C,23,TOT,42,8,16.3,3.1,4.7,0.665,0,0.1,0,3.1,4.6,0.675,0.665,0.9,1.3,0.691,2,3.7,5.7,0.9,0.4,0.7,0.8,1.5,7.1,bradlto01
62,Tony Bradley,C,23,PHI,20,8,14.4,2.6,3.8,0.68,0,0.1,0,2.6,3.7,0.689,0.68,0.4,0.6,0.636,2,3.3,5.2,0.9,0.3,0.7,0.3,1.4,5.5,bradlto01
62,Tony Bradley,C,23,OKC,22,0,18,3.6,5.5,0.656,0,0.1,0,3.6,5.5,0.667,0.656,1.4,2,0.705,2.1,4,6.1,0.9,0.4,0.8,1.2,1.5,8.7,bradlto01
63,Jarrell Brantley,PF,24,UTA,28,0,4.9,0.9,1.9,0.481,0.4,1,0.429,0.5,0.9,0.542,0.596,0.1,0.1,1,0.3,0.6,1,0.5,0.3,0.1,0.3,0.6,2.3,brantja01
64,Ignas Brazdeikis,SF,22,TOT,13,0,19.2,2.7,6.4,0.422,0.8,2.2,0.393,1.8,4.2,0.436,0.488,0.8,1.1,0.714,0.8,2.6,3.5,1.3,0.3,0.2,0.9,1.7,7,brazdig01
64,Ignas Brazdeikis,SF,22,NYK,4,0,1.8,0,0.3,0,0,0,,0,0.3,0,0,0.5,0.5,1,0.3,0.3,0.5,0.3,0,0,0.3,0,0.5,brazdig01
64,Ignas Brazdeikis,SF,22,PHI,1,0,8,0,3,0,0,1,0,0,2,0,0,0,0,,0,2,2,0,0,0,0,0,0,brazdig01
64,Ignas Brazdeikis,SF,22,ORL,8,0,29.3,4.4,9.9,0.443,1.4,3.4,0.407,3,6.5,0.462,0.513,1,1.5,0.667,1.3,3.9,5.1,2,0.5,0.4,1.4,2.8,11.1,brazdig01
65,Mikal Bridges,SF,24,PHO,72,72,32.6,5,9.3,0.543,1.9,4.4,0.425,3.2,4.9,0.647,0.643,1.5,1.8,0.84,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,13.5,bridgmi01
66,Miles Bridges,PF,22,CHO,66,19,29.3,4.7,9.4,0.503,1.8,4.4,0.4,3,5,0.593,0.596,1.5,1.7,0.867,1.2,4.8,6,2.2,0.7,0.8,1.6,2.2,12.7,bridgmi02
67,Amida Brimah,C,26,IND,5,0,5.8,1,1.6,0.625,0,0,,1,1.6,0.625,0.625,0.6,0.6,1,0.4,1.2,1.6,0.2,0,1,0.8,0.8,2.6,brimaam01
68,Oshae Brissett,SF,22,IND,21,16,24.7,3.5,7.2,0.483,1.6,3.7,0.423,1.9,3.5,0.548,0.593,2.4,3.1,0.769,1.4,4.1,5.5,0.9,0.9,1,0.5,1.5,10.9,brissos01
69,Malcolm Brogdon,PG,28,IND,56,56,34.5,7.9,17.5,0.453,2.6,6.7,0.388,5.3,10.8,0.493,0.527,2.7,3.2,0.864,1,4.2,5.3,5.9,0.9,0.3,2.1,2,21.2,brogdma01
70,Armoni Brooks,SG,22,HOU,20,5,26,3.9,9.6,0.406,3,7.9,0.382,0.9,1.8,0.514,0.563,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2,brookar01
71,Dillon Brooks,SF,25,MEM,67,67,29.8,6.4,15.4,0.419,1.9,5.6,0.344,4.5,9.8,0.461,0.481,2.4,2.9,0.815,0.8,2.1,2.9,2.3,1.2,0.4,1.8,3.5,17.2,brookdi01
72,Bruce Brown,PG,24,BRK,65,37,22.3,3.6,6.5,0.556,0.3,0.9,0.288,3.4,5.6,0.599,0.576,1.3,1.8,0.735,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2,8.8,brownbr01
73,Charlie Brown Jr.,SG,23,OKC,9,1,16.9,1.4,4.8,0.302,0.6,2.3,0.238,0.9,2.4,0.364,0.36,1,1.1,0.9,0.3,1.6,1.9,1,0.4,0.2,0.7,2.1,4.4,brownch02
74,Jaylen Brown,SG,24,BOS,58,58,34.5,9.3,19.2,0.484,2.8,7.1,0.397,6.5,12.1,0.536,0.558,3.3,4.3,0.764,1.2,4.8,6,3.4,1.2,0.6,2.7,2.9,24.7,brownja02
75,Moses Brown,C,21,OKC,43,32,21.4,3.4,6.2,0.545,0,0,,3.4,6.2,0.545,0.545,1.8,2.9,0.619,3.6,5.3,8.9,0.2,0.7,1.1,1,2.2,8.6,brownmo01
76,Sterling Brown,SG,25,HOU,51,14,24.1,2.9,6.6,0.448,1.8,4.2,0.423,1.2,2.4,0.492,0.584,0.5,0.6,0.806,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,brownst02
77,Troy Brown Jr.,SF,21,TOT,34,0,15.4,1.8,4.2,0.431,0.6,2.1,0.314,1.2,2.2,0.541,0.507,0.4,0.6,0.714,0.6,2.5,3.1,0.9,0.3,0.2,0.6,1.4,4.7,browntr01
77,Troy Brown Jr.,SF,21,WAS,21,0,13.7,1.6,4.2,0.371,0.7,2.2,0.304,0.9,2,0.442,0.449,0.5,0.7,0.667,0.5,2.4,2.9,0.9,0.1,0.2,0.8,1.4,4.3,browntr01
77,Troy Brown Jr.,SF,21,CHI,13,0,18.2,2.2,4.2,0.527,0.6,1.8,0.333,1.6,2.4,0.677,0.6,0.4,0.5,0.833,0.7,2.7,3.4,0.8,0.5,0.2,0.4,1.5,5.5,browntr01
78,Jalen Brunson,PG,24,DAL,68,12,25,4.8,9.2,0.523,1.2,2.9,0.405,3.6,6.3,0.578,0.588,1.8,2.2,0.795,0.4,3,3.4,3.5,0.5,0,1.2,1.6,12.6,brunsja01
79,Elijah Bryant,SG,25,MIL,1,0,32,6,13,0.462,1,5,0.2,5,8,0.625,0.5,3,3,1,2,4,6,3,0,1,4,4,16,bryanel01
80,Thomas Bryant,C,23,WAS,10,10,27.1,5.9,9.1,0.648,0.9,2.1,0.429,5,7,0.714,0.698,1.6,2.4,0.667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3,bryanth01
81,Reggie Bullock,SF,29,NYK,65,64,30,3.8,8.6,0.442,2.5,6.1,0.41,1.3,2.5,0.521,0.587,0.8,0.8,0.909,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2,10.9,bullore01
82,Trey Burke,PG,28,DAL,62,1,14.7,2.4,5.7,0.428,0.9,2.6,0.354,1.5,3,0.492,0.51,0.8,0.9,0.895,0.2,0.7,0.9,1.3,0.6,0.1,0.5,1,6.6,burketr01
83,Alec Burks,SG,29,NYK,49,5,25.6,4.3,10.2,0.42,2.1,5,0.415,2.2,5.2,0.425,0.522,2.1,2.4,0.856,0.4,4.2,4.6,2.2,0.6,0.3,1,2.1,12.7,burksal01
84,Jimmy Butler,SF,31,MIA,52,52,33.6,7,14.2,0.497,0.5,2,0.245,6.6,12.2,0.538,0.514,6.9,8,0.863,1.8,5.1,6.9,7.1,2.1,0.3,2.1,1.4,21.5,butleji01
85,Bruno Caboclo,PF,25,HOU,6,0,6,1.3,2.8,0.471,0,0.8,0,1.3,2,0.667,0.471,0.2,0.3,0.5,0.5,1.8,2.3,0.2,0,0.3,0.7,1,2.8,cabocbr01
86,Devontae Cacok,PF,24,LAL,20,1,4.9,0.9,1.5,0.586,0,0,,0.9,1.5,0.586,0.586,0.3,0.6,0.455,0.6,1,1.6,0.1,0.3,0.2,0.3,0.4,2,cacokde01
87,Kentavious Caldwell-Pope,SG,27,LAL,67,67,28.4,3.3,7.6,0.431,1.8,4.4,0.41,1.5,3.2,0.46,0.549,1.4,1.7,0.866,0.4,2.3,2.7,1.9,0.9,0.4,1,1.7,9.7,caldwke01
88,Facundo Campazzo,PG,29,DEN,65,19,21.9,1.8,4.8,0.381,1.2,3.3,0.352,0.7,1.5,0.444,0.502,1.2,1.4,0.879,0.3,1.7,2.1,3.6,1.2,0.2,1.1,2,6.1,campafa01
89,Vlatko Čančar,PF,23,DEN,41,1,6.9,0.8,1.8,0.458,0.2,0.8,0.273,0.6,1,0.615,0.521,0.2,0.3,0.769,0.3,1,1.2,0.3,0.3,0,0.3,0.4,2.1,cancavl01
90,Devin Cannady,PG,24,ORL,8,0,9.3,1.4,3.5,0.393,0.8,2,0.375,0.6,1.5,0.417,0.5,0.8,0.9,0.857,0,0.6,0.6,0.1,0.6,0.1,0.3,1.1,4.3,cannade01
91,Clint Capela,C,26,ATL,63,63,30.1,6.6,11,0.594,0,0,,6.6,11,0.594,0.594,2.1,3.6,0.573,4.7,9.6,14.3,0.8,0.7,2,1.2,2.3,15.2,capelca01
92,Vernon Carey Jr.,C,19,CHO,19,4,6.1,0.9,1.9,0.5,0.1,0.4,0.143,0.9,1.5,0.586,0.514,0.5,0.6,0.818,0.3,1.1,1.4,0.1,0.1,0.3,0.3,0.7,2.4,careyve01
93,Jevon Carter,PG,25,PHO,60,1,12,1.6,3.7,0.422,0.9,2.5,0.371,0.6,1.2,0.528,0.547,0.1,0.1,0.571,0.3,1.3,1.5,1.2,0.5,0.2,0.3,0.9,4.1,carteje01
94,Wendell Carter Jr.,C,21,TOT,54,44,25.5,4.3,8.5,0.503,0.3,0.9,0.294,4,7.5,0.53,0.52,2.4,3.3,0.732,2.4,5.8,8.2,1.9,0.6,0.8,1.4,2.7,11.2,cartewe01
94,Wendell Carter Jr.,C,21,CHI,32,25,24.8,4,7.9,0.512,0.3,0.7,0.364,3.8,7.2,0.526,0.528,2.6,3.5,0.739,2.2,5.6,7.8,2.2,0.6,0.8,1.5,3,10.9,cartewe01
